"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-11-14T04:48:25+0100",10,287.7342848,2880000,300,360.491494,0.8
"2022-04-19T03:00:12+0200",60,286.806498133333,2880000,300,350.839938130973,0.82
