"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-11-14T04:48:25+0100",10,275.6433472,2880000,300,360.491494,0.76
"2023-11-14T04:37:34+0100",30,276.147901866667,2880000,300,360.491494,0.77
"2022-04-19T01:07:06+0200",60,269.083119466667,2880000,300,350.839938130973,0.77
