"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-11-14T04:48:25+0100",10,22.3155374,240000,1,31.476434,0.71
"2022-03-12T01:01:32+0100",10,23.5063972,240000,1,31.2718215429789,0.75
