"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-11-14T04:37:34+0100",30,139.953744533333,1440000,150,181.028734,0.77
"2022-04-19T01:40:00+0200",60,138.603268133333,1440000,150,176.530056355704,0.79
