"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2025-06-26T16:42:18+0200",10,3.0626545,48000,1,7.548066,0.41
"2025-06-26T15:49:10+0200",10,3.9487496,48000,1,7.548066,0.52
"2023-11-14T04:48:25+0100",10,4.2839578,48000,1,7.548066,0.57
"2022-03-12T01:01:32+0100",10,4.5351767,48000,1,8.0305039729429,0.56
