"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-05-15T05:56:01+0200",10,4.6539835,48640,10,8.107975,0.57
"2022-03-12T01:01:32+0100",10,4.6493206,48640,10,8.10797503150969,0.57
