"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2025-06-26T15:49:10+0200",10,6.0458495,51072,21,7.93092,0.76
"2022-02-20T22:16:37+0100",10,8.9345472,51072,21,8.40236505406348,1.06
"2021-11-22T06:00:36+0100",10,8.9961585,51072,21,9.02139252496478,1
"2021-11-12T22:37:46+0100",10,8.752033,51072,21,9.2190110794136,0.95
