"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2021-11-12T23:47:22+0100",10,19.40249625,58368,24,18.9993639346856,1.02
"2021-11-12T22:37:46+0100",10,10.4290639,58368,24,10.0579436125934,1.04
