"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2021-11-22T06:00:36+0100",10,9.60770333333333,51072,21,9.02139252496478,1.06
"2021-11-21T22:35:23+0100",10,9.592731,51072,21,8.88838479560653,1.08
