"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2022-02-20T22:16:37+0100",10,9.0972996,51072,21,8.40236505406348,1.08
"2021-11-22T06:00:36+0100",10,9.5436134,51072,21,9.02139252496478,1.06
"2021-11-21T21:38:27+0100",10,9.1676435,51072,21,8.88838479560653,1.03
