"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2021-11-12T23:47:22+0100",10,19.376819125,51072,21,17.7978237300828,1.09
"2021-11-12T22:37:46+0100",10,9.3819715,51072,21,9.2190110794136,1.02
