"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2025-06-26T16:42:18+0200",10,4.8137712,51072,21,7.93092,0.61
"2025-06-26T15:49:10+0200",10,7.4710172,51072,21,7.93092,0.94
"2022-02-20T22:16:37+0100",10,9.3045777,51072,21,8.40236505406348,1.11
"2021-11-22T06:00:36+0100",10,9.668115,51072,21,9.02139252496478,1.07
"2021-11-21T22:35:23+0100",10,9.200752,51072,21,8.88838479560653,1.04
