"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2021-11-22T06:00:36+0100",10,4.572207,19456,4,5.2641081371479,0.87
"2021-11-22T02:14:44+0100",10,4.132484,19456,4,5.17634666886924,0.8
