"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2022-02-20T22:16:37+0100",10,2.3046601,7680,4,3.14982728323535,0.73
"2021-11-22T06:00:36+0100",10,2.75090357142857,7680,4,3.86463379026873,0.71
"2021-11-22T02:03:11+0100",10,2.965915,7680,4,3.79372518036791,0.78
