"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2021-11-22T06:00:36+0100",10,2.69600542857143,7680,4,3.86463379026873,0.7
"2021-11-22T02:03:11+0100",10,2.96664,7680,4,3.79372518036791,0.78
