"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2022-02-20T22:16:37+0100",10,5.0853759,19456,4,4.57529476086422,1.11
"2021-11-22T06:00:36+0100",10,4.9783505,19456,4,5.2641081371479,0.95
"2021-11-22T02:14:44+0100",10,3.867507,19456,4,5.17634666886924,0.75
