"Timestamp","Averaged points","Runtime(avg) ms","Samples count","Notes count","Platform ms","Expense Factor"
"2023-11-14T04:48:25+0100",10,5.0233923,11520,3,3.001676,1.67
"2023-05-15T05:56:01+0200",10,4.6571758,11520,3,3.614654,1.29
"2022-02-20T22:16:37+0100",10,13.8362347,11520,3,3.61465363463607,3.83
"2022-02-11T23:38:02+0100",10,16.637493,11520,3,4.32098412077281,3.85
"2022-02-11T23:46:22+0100",10,18.2228374,11520,3,4.32098412077281,4.22
